Epochs 000, train loss: 0.97, train acc: 0.52 (std 0.00), valid loss: 1.30, valid acc: 0.35 (std 0.02), test loss: 1.32, test acc: 0.33 (std 0.02)
Epochs 001, train loss: 0.96, train acc: 0.53 (std 0.00), valid loss: 1.07, valid acc: 0.49 (std 0.03), test loss: 0.85, test acc: 0.61 (std 0.02)
Epochs 002, train loss: 0.96, train acc: 0.53 (std 0.00), valid loss: 1.00, valid acc: 0.51 (std 0.03), test loss: 0.85, test acc: 0.61 (std 0.02)
Epochs 003, train loss: 0.96, train acc: 0.53 (std 0.00), valid loss: 1.00, valid acc: 0.51 (std 0.03), test loss: 0.86, test acc: 0.59 (std 0.03)
Epochs 004, train loss: 0.96, train acc: 0.53 (std 0.00), valid loss: 0.98, valid acc: 0.52 (std 0.03), test loss: 0.86, test acc: 0.59 (std 0.02)
Epochs 005, train loss: 0.96, train acc: 0.53 (std 0.00), valid loss: 1.00, valid acc: 0.52 (std 0.03), test loss: 0.85, test acc: 0.61 (std 0.02)
