Epochs 000, train loss: 0.91, train acc: 0.53 (std 0.00), valid loss: 1.40, valid acc: 0.25 (std 0.02), test loss: 1.43, test acc: 0.21 (std 0.02)
Epochs 001, train loss: 0.89, train acc: 0.55 (std 0.00), valid loss: 0.92, valid acc: 0.54 (std 0.03), test loss: 0.77, test acc: 0.65 (std 0.03)
Epochs 002, train loss: 0.88, train acc: 0.55 (std 0.00), valid loss: 0.91, valid acc: 0.54 (std 0.03), test loss: 0.74, test acc: 0.63 (std 0.03)
