Epochs 000, train loss: 0.88, train acc: 0.53 (std 0.00), valid loss: 1.39, valid acc: 0.15 (std 0.02), test loss: 1.40, test acc: 0.11 (std 0.02)
Epochs 001, train loss: 0.85, train acc: 0.55 (std 0.00), valid loss: 0.92, valid acc: 0.51 (std 0.03), test loss: 0.75, test acc: 0.59 (std 0.03)
Epochs 002, train loss: 0.84, train acc: 0.55 (std 0.00), valid loss: 0.86, valid acc: 0.49 (std 0.03), test loss: 0.72, test acc: 0.62 (std 0.03)
Epochs 003, train loss: 0.84, train acc: 0.55 (std 0.00), valid loss: 0.87, valid acc: 0.56 (std 0.03), test loss: 0.72, test acc: 0.64 (std 0.03)
Epochs 004, train loss: 0.84, train acc: 0.55 (std 0.00), valid loss: 0.85, valid acc: 0.52 (std 0.03), test loss: 0.74, test acc: 0.62 (std 0.03)
Epochs 005, train loss: 0.83, train acc: 0.56 (std 0.00), valid loss: 0.84, valid acc: 0.54 (std 0.03), test loss: 0.75, test acc: 0.62 (std 0.03)
