Epochs 000, train loss: 51390.00, train acc: -0.33, valid loss: 1.37, valid acc: -0.69, test loss: 1.37, test acc: -0.62
Epochs 001, train loss: 49129.69, train acc: -0.34, valid loss: 25985.44, valid acc: -0.62, test loss: 25724.07, test acc: -0.54
Epochs 002, train loss: 44167.29, train acc: -0.28, valid loss: 48062.57, valid acc: 0.00, test loss: 49890.95, test acc: 0.00
Epochs 003, train loss: 14749.61, train acc: -0.36, valid loss: 64820.73, valid acc: -0.84, test loss: 64752.17, test acc: -0.77
Epochs 004, train loss: 4760.50, train acc: -0.29, valid loss: 5086.81, valid acc: 0.00, test loss: 5193.93, test acc: 0.00
Epochs 005, train loss: 4164.34, train acc: -0.34, valid loss: 5692.37, valid acc: -0.72, test loss: 5745.79, test acc: -0.66
Epochs 006, train loss: 3869.28, train acc: -0.27, valid loss: 4314.17, valid acc: 0.00, test loss: 4421.07, test acc: 0.00
Epochs 007, train loss: 3536.56, train acc: -0.36, valid loss: 3926.74, valid acc: -0.72, test loss: 3985.77, test acc: -0.66
Epochs 008, train loss: 3471.60, train acc: -0.30, valid loss: 3297.14, valid acc: 0.00, test loss: 3406.56, test acc: 0.00
Epochs 009, train loss: 3256.79, train acc: -0.35, valid loss: 2672.36, valid acc: -0.62, test loss: 2647.81, test acc: -0.54
Epochs 010, train loss: 2966.37, train acc: -0.29, valid loss: 3037.24, valid acc: 0.00, test loss: 3148.58, test acc: 0.00
Epochs 011, train loss: 2619.93, train acc: -0.33, valid loss: 1076.62, valid acc: -0.62, test loss: 1067.07, test acc: -0.54
Epochs 012, train loss: 2251.37, train acc: -0.28, valid loss: 2706.09, valid acc: 0.00, test loss: 2812.57, test acc: 0.00
Epochs 013, train loss: 1925.15, train acc: -0.35, valid loss: 548.05, valid acc: -0.84, test loss: 562.89, test acc: -0.77
Epochs 014, train loss: 2001.56, train acc: -0.26, valid loss: 1949.95, valid acc: 0.00, test loss: 1993.77, test acc: 0.00
