Epochs 000, train loss: 0.68, train acc: 0.40, valid loss: 1.38, valid acc: -0.23, test loss: 1.37, test acc: -0.21
Epochs 001, train loss: 0.53, train acc: 0.51, valid loss: 0.54, valid acc: 0.48, test loss: 0.56, test acc: 0.49
Epochs 002, train loss: 0.51, train acc: 0.53, valid loss: 0.50, valid acc: 0.52, test loss: 0.51, test acc: 0.53
Epochs 003, train loss: 0.49, train acc: 0.55, valid loss: 0.48, valid acc: 0.54, test loss: 0.50, test acc: 0.55
Epochs 004, train loss: 0.48, train acc: 0.55, valid loss: 0.47, valid acc: 0.55, test loss: 0.48, test acc: 0.55
Epochs 005, train loss: 0.47, train acc: 0.56, valid loss: 0.46, valid acc: 0.55, test loss: 0.48, test acc: 0.55
Epochs 006, train loss: 0.47, train acc: 0.56, valid loss: 0.46, valid acc: 0.55, test loss: 0.48, test acc: 0.55
Epochs 007, train loss: 0.47, train acc: 0.56, valid loss: 0.46, valid acc: 0.55, test loss: 0.47, test acc: 0.55
Epochs 008, train loss: 0.46, train acc: 0.56, valid loss: 0.45, valid acc: 0.56, test loss: 0.47, test acc: 0.56
Epochs 009, train loss: 0.47, train acc: 0.56, valid loss: 0.45, valid acc: 0.56, test loss: 0.47, test acc: 0.56
Epochs 010, train loss: 0.46, train acc: 0.57, valid loss: 0.46, valid acc: 0.55, test loss: 0.47, test acc: 0.55
Epochs 011, train loss: 0.46, train acc: 0.57, valid loss: 0.45, valid acc: 0.56, test loss: 0.46, test acc: 0.56
Epochs 012, train loss: 0.45, train acc: 0.58, valid loss: 0.44, valid acc: 0.57, test loss: 0.46, test acc: 0.57
Epochs 013, train loss: 0.45, train acc: 0.58, valid loss: 0.44, valid acc: 0.57, test loss: 0.46, test acc: 0.57
Epochs 014, train loss: 0.45, train acc: 0.58, valid loss: 0.44, valid acc: 0.57, test loss: 0.46, test acc: 0.57
