Epochs 000, train loss: 0.95, train acc: 0.51 (std 0.00), valid loss: 1.51, valid acc: 0.13 (std 0.02), test loss: 1.46, test acc: 0.20 (std 0.02)
Epochs 001, train loss: 0.91, train acc: 0.53 (std 0.00), valid loss: 0.97, valid acc: 0.48 (std 0.03), test loss: 0.82, test acc: 0.57 (std 0.03)
Epochs 002, train loss: 0.90, train acc: 0.54 (std 0.00), valid loss: 0.94, valid acc: 0.51 (std 0.03), test loss: 0.80, test acc: 0.62 (std 0.03)
Epochs 003, train loss: 0.90, train acc: 0.54 (std 0.00), valid loss: 0.92, valid acc: 0.53 (std 0.03), test loss: 0.77, test acc: 0.61 (std 0.03)
Epochs 004, train loss: 0.90, train acc: 0.54 (std 0.00), valid loss: 0.91, valid acc: 0.51 (std 0.03), test loss: 0.77, test acc: 0.60 (std 0.03)
Epochs 005, train loss: 0.90, train acc: 0.54 (std 0.00), valid loss: 0.95, valid acc: 0.50 (std 0.03), test loss: 0.78, test acc: 0.62 (std 0.03)
Epochs 006, train loss: 0.89, train acc: 0.54 (std 0.00), valid loss: 0.95, valid acc: 0.51 (std 0.03), test loss: 0.78, test acc: 0.62 (std 0.03)
Epochs 007, train loss: 0.89, train acc: 0.54 (std 0.00), valid loss: 0.94, valid acc: 0.50 (std 0.03), test loss: 0.77, test acc: 0.61 (std 0.03)
Epochs 008, train loss: 0.89, train acc: 0.55 (std 0.00), valid loss: 0.92, valid acc: 0.53 (std 0.03), test loss: 0.77, test acc: 0.63 (std 0.03)
Epochs 009, train loss: 0.89, train acc: 0.55 (std 0.00), valid loss: 0.92, valid acc: 0.51 (std 0.03), test loss: 0.76, test acc: 0.62 (std 0.03)
