Epochs 000, train loss: 1.32, train acc: -0.06, valid loss: 1.40, valid acc: -0.94, test loss: 1.40, test acc: -0.87
Epochs 001, train loss: 1.24, train acc: -0.00, valid loss: 1.24, valid acc: 0.00, test loss: 1.26, test acc: 0.00
Epochs 002, train loss: 1.21, train acc: -0.00, valid loss: 1.20, valid acc: 0.00, test loss: 1.22, test acc: 0.00
Epochs 003, train loss: 1.18, train acc: 0.01, valid loss: 1.18, valid acc: 0.00, test loss: 1.19, test acc: 0.00
Epochs 004, train loss: 1.17, train acc: -0.00, valid loss: 1.16, valid acc: 0.00, test loss: 1.17, test acc: 0.00
Epochs 005, train loss: 1.15, train acc: -0.00, valid loss: 1.14, valid acc: 0.00, test loss: 1.16, test acc: 0.00
Epochs 006, train loss: 1.14, train acc: 0.01, valid loss: 1.13, valid acc: 0.00, test loss: 1.14, test acc: 0.00
Epochs 007, train loss: 1.12, train acc: 0.06, valid loss: 1.11, valid acc: 0.04, test loss: 1.13, test acc: 0.05
Epochs 008, train loss: 1.10, train acc: 0.10, valid loss: 1.09, valid acc: 0.09, test loss: 1.11, test acc: 0.09
Epochs 009, train loss: 1.07, train acc: 0.10, valid loss: 1.06, valid acc: 0.10, test loss: 1.08, test acc: 0.10
Epochs 010, train loss: 1.03, train acc: 0.15, valid loss: 1.03, valid acc: 0.11, test loss: 1.04, test acc: 0.12
Epochs 011, train loss: 0.96, train acc: 0.24, valid loss: 0.98, valid acc: 0.20, test loss: 0.99, test acc: 0.21
Epochs 012, train loss: 0.88, train acc: 0.30, valid loss: 0.90, valid acc: 0.27, test loss: 0.92, test acc: 0.28
Epochs 013, train loss: 0.84, train acc: 0.29, valid loss: 0.94, valid acc: 0.16, test loss: 0.96, test acc: 0.17
Epochs 014, train loss: 1.16, train acc: 0.05, valid loss: 0.83, valid acc: 0.27, test loss: 0.84, test acc: 0.28
