Epochs 000, train loss: 0.92, train acc: 0.52 (std 0.00), valid loss: 1.37, valid acc: 0.20 (std 0.02), test loss: 1.34, test acc: 0.29 (std 0.02)
Epochs 001, train loss: 0.90, train acc: 0.54 (std 0.00), valid loss: 0.90, valid acc: 0.53 (std 0.03), test loss: 0.77, test acc: 0.65 (std 0.03)
Epochs 002, train loss: 0.89, train acc: 0.55 (std 0.00), valid loss: 0.91, valid acc: 0.53 (std 0.03), test loss: 0.78, test acc: 0.62 (std 0.03)
Epochs 003, train loss: 0.89, train acc: 0.55 (std 0.00), valid loss: 0.91, valid acc: 0.53 (std 0.03), test loss: 0.77, test acc: 0.63 (std 0.03)
Epochs 004, train loss: 0.89, train acc: 0.55 (std 0.00), valid loss: 0.94, valid acc: 0.54 (std 0.03), test loss: 0.76, test acc: 0.64 (std 0.03)
Epochs 005, train loss: 0.89, train acc: 0.55 (std 0.00), valid loss: 0.93, valid acc: 0.54 (std 0.03), test loss: 0.77, test acc: 0.63 (std 0.03)
