Epochs 000, train loss: 0.93, train acc: 0.53 (std 0.00), valid loss: 1.36, valid acc: 0.26 (std 0.01), test loss: 1.37, test acc: 0.23 (std 0.01)
Epochs 001, train loss: 0.91, train acc: 0.55 (std 0.00), valid loss: 0.99, valid acc: 0.53 (std 0.01), test loss: 0.81, test acc: 0.63 (std 0.01)
Epochs 002, train loss: 0.90, train acc: 0.55 (std 0.00), valid loss: 0.96, valid acc: 0.54 (std 0.01), test loss: 0.77, test acc: 0.62 (std 0.01)
Epochs 003, train loss: 0.90, train acc: 0.56 (std 0.00), valid loss: 0.97, valid acc: 0.54 (std 0.01), test loss: 0.77, test acc: 0.64 (std 0.01)
Epochs 004, train loss: 0.90, train acc: 0.56 (std 0.00), valid loss: 0.96, valid acc: 0.53 (std 0.01), test loss: 0.77, test acc: 0.63 (std 0.01)
Epochs 005, train loss: 0.90, train acc: 0.56 (std 0.00), valid loss: 0.96, valid acc: 0.52 (std 0.01), test loss: 0.77, test acc: 0.61 (std 0.01)
