Epochs 000, train loss: 1.26, train acc: 0.00, valid loss: 1.34, valid acc: 0.00, test loss: 1.34, test acc: 0.00
Epochs 001, train loss: 1.21, train acc: -0.00, valid loss: 1.21, valid acc: 0.00, test loss: 1.22, test acc: 0.00
Epochs 002, train loss: 1.15, train acc: 0.00, valid loss: 1.17, valid acc: 0.00, test loss: 1.18, test acc: 0.00
Epochs 003, train loss: 0.91, train acc: 0.25, valid loss: 1.07, valid acc: 0.00, test loss: 1.09, test acc: 0.00
Epochs 004, train loss: 1.22, train acc: 0.07, valid loss: 0.59, valid acc: 0.42, test loss: 0.61, test acc: 0.43
Epochs 005, train loss: 1.04, train acc: 0.23, valid loss: 1.10, valid acc: 0.00, test loss: 1.13, test acc: 0.00
Epochs 006, train loss: 0.93, train acc: 0.18, valid loss: 0.95, valid acc: 0.14, test loss: 0.96, test acc: 0.14
Epochs 007, train loss: 0.76, train acc: 0.33, valid loss: 0.83, valid acc: 0.23, test loss: 0.85, test acc: 0.23
Epochs 008, train loss: 0.57, train acc: 0.44, valid loss: 0.63, valid acc: 0.45, test loss: 0.64, test acc: 0.45
Epochs 009, train loss: 0.54, train acc: 0.45, valid loss: 0.53, valid acc: 0.44, test loss: 0.55, test acc: 0.45
Epochs 010, train loss: 0.54, train acc: 0.45, valid loss: 0.52, valid acc: 0.45, test loss: 0.54, test acc: 0.46
Epochs 011, train loss: 0.53, train acc: 0.45, valid loss: 0.51, valid acc: 0.44, test loss: 0.53, test acc: 0.45
Epochs 012, train loss: 0.52, train acc: 0.47, valid loss: 0.51, valid acc: 0.46, test loss: 0.52, test acc: 0.47
Epochs 013, train loss: 2803437.75, train acc: 0.34, valid loss: 0.51, valid acc: 0.46, test loss: 0.52, test acc: 0.47
Epochs 014, train loss: nan, train acc: -0.06, valid loss: 916.55, valid acc: 0.01, test loss: 363.31, test acc: 0.01
