Epochs 000, train loss: 1.01, train acc: 0.52 (std 0.00), valid loss: 1.27, valid acc: 0.41 (std 0.01), test loss: 1.29, test acc: 0.33 (std 0.01)
Epochs 001, train loss: 0.95, train acc: 0.55 (std 0.00), valid loss: 1.45, valid acc: 0.32 (std 0.01), test loss: 1.57, test acc: 0.25 (std 0.01)
Epochs 002, train loss: 0.93, train acc: 0.56 (std 0.00), valid loss: 1.30, valid acc: 0.35 (std 0.01), test loss: 1.40, test acc: 0.28 (std 0.01)
Epochs 003, train loss: 0.92, train acc: 0.57 (std 0.00), valid loss: 1.16, valid acc: 0.41 (std 0.01), test loss: 1.29, test acc: 0.32 (std 0.01)
Epochs 004, train loss: 0.91, train acc: 0.57 (std 0.00), valid loss: 1.26, valid acc: 0.37 (std 0.01), test loss: 1.40, test acc: 0.28 (std 0.01)
Epochs 005, train loss: 0.91, train acc: 0.57 (std 0.00), valid loss: 1.16, valid acc: 0.43 (std 0.01), test loss: 1.31, test acc: 0.33 (std 0.01)
Epochs 006, train loss: 0.91, train acc: 0.58 (std 0.00), valid loss: 1.30, valid acc: 0.38 (std 0.01), test loss: 1.47, test acc: 0.30 (std 0.01)
Epochs 007, train loss: 0.91, train acc: 0.57 (std 0.00), valid loss: 1.15, valid acc: 0.40 (std 0.01), test loss: 1.32, test acc: 0.31 (std 0.01)
Epochs 008, train loss: 0.91, train acc: 0.57 (std 0.00), valid loss: 1.23, valid acc: 0.39 (std 0.01), test loss: 1.41, test acc: 0.30 (std 0.01)
Epochs 009, train loss: 0.91, train acc: 0.57 (std 0.00), valid loss: 1.04, valid acc: 0.47 (std 0.01), test loss: 1.19, test acc: 0.39 (std 0.01)
