Epochs 000, train loss: 0.85, train acc: 0.55 (std 0.00), valid loss: 1.30, valid acc: 0.33 (std 0.02), test loss: 1.34, test acc: 0.26 (std 0.02)
Epochs 001, train loss: 0.81, train acc: 0.58 (std 0.00), valid loss: 0.79, valid acc: 0.58 (std 0.03), test loss: 0.87, test acc: 0.58 (std 0.03)
Epochs 002, train loss: 0.80, train acc: 0.58 (std 0.00), valid loss: 0.71, valid acc: 0.65 (std 0.03), test loss: 0.84, test acc: 0.57 (std 0.03)
Epochs 003, train loss: 0.80, train acc: 0.58 (std 0.00), valid loss: 0.78, valid acc: 0.60 (std 0.03), test loss: 0.83, test acc: 0.61 (std 0.03)
Epochs 004, train loss: 0.80, train acc: 0.58 (std 0.00), valid loss: 0.77, valid acc: 0.60 (std 0.03), test loss: 0.84, test acc: 0.62 (std 0.03)
