Epochs 000, train loss: 1.38, train acc: -0.62, valid loss: 1.39, valid acc: -0.67, test loss: 1.38, test acc: -0.60
Epochs 001, train loss: 1.38, train acc: -0.66, valid loss: 1.38, valid acc: -0.71, test loss: 1.38, test acc: -0.64
Epochs 002, train loss: 1.38, train acc: -0.67, valid loss: 1.38, valid acc: -0.73, test loss: 1.38, test acc: -0.66
Epochs 003, train loss: 1.37, train acc: -0.68, valid loss: 1.37, valid acc: -0.75, test loss: 1.37, test acc: -0.68
Epochs 004, train loss: 1.37, train acc: -0.69, valid loss: 1.37, valid acc: -0.75, test loss: 1.37, test acc: -0.68
Epochs 005, train loss: 1.37, train acc: -0.73, valid loss: 1.37, valid acc: -0.79, test loss: 1.37, test acc: -0.73
Epochs 006, train loss: 1.36, train acc: -0.74, valid loss: 1.36, valid acc: -0.79, test loss: 1.36, test acc: -0.73
Epochs 007, train loss: 1.36, train acc: -0.67, valid loss: 1.36, valid acc: -0.82, test loss: 1.36, test acc: -0.75
Epochs 008, train loss: 1.36, train acc: 0.20, valid loss: 1.36, valid acc: 0.22, test loss: 1.36, test acc: 0.22
Epochs 009, train loss: 1.36, train acc: 0.18, valid loss: 1.35, valid acc: 0.20, test loss: 1.36, test acc: 0.20
Epochs 010, train loss: 1.35, train acc: 0.18, valid loss: 1.35, valid acc: 0.17, test loss: 1.35, test acc: 0.18
Epochs 011, train loss: 1.35, train acc: 0.16, valid loss: 1.35, valid acc: 0.17, test loss: 1.35, test acc: 0.18
Epochs 012, train loss: 1.35, train acc: 0.14, valid loss: 1.35, valid acc: 0.14, test loss: 1.35, test acc: 0.14
Epochs 013, train loss: 1.35, train acc: 0.14, valid loss: 1.35, valid acc: 0.14, test loss: 1.35, test acc: 0.14
Epochs 014, train loss: 1.35, train acc: 0.13, valid loss: 1.34, valid acc: 0.14, test loss: 1.34, test acc: 0.14
