Epochs 000, train loss: 0.96, train acc: 0.53 (std 0.00), valid loss: 1.41, valid acc: 0.26 (std 0.02), test loss: 1.40, test acc: 0.18 (std 0.02)
Epochs 001, train loss: 0.96, train acc: 0.53 (std 0.00), valid loss: 1.00, valid acc: 0.52 (std 0.03), test loss: 0.82, test acc: 0.63 (std 0.02)
Epochs 002, train loss: 0.96, train acc: 0.53 (std 0.00), valid loss: 1.04, valid acc: 0.50 (std 0.03), test loss: 0.86, test acc: 0.61 (std 0.02)
Epochs 003, train loss: 0.97, train acc: 0.52 (std 0.00), valid loss: 1.05, valid acc: 0.50 (std 0.03), test loss: 0.88, test acc: 0.60 (std 0.02)
Epochs 004, train loss: 0.98, train acc: 0.52 (std 0.00), valid loss: 1.01, valid acc: 0.52 (std 0.03), test loss: 0.87, test acc: 0.60 (std 0.02)
Epochs 005, train loss: 0.97, train acc: 0.52 (std 0.00), valid loss: 1.08, valid acc: 0.47 (std 0.03), test loss: 0.90, test acc: 0.60 (std 0.02)
