Epochs 000, train loss: 1.30, train acc: 0.44 (std 0.00), valid loss: 1.64, valid acc: 0.00 (std 0.00), test loss: 1.66, test acc: 0.00 (std 0.00)
Epochs 001, train loss: 1.13, train acc: 0.45 (std 0.00), valid loss: 1.11, valid acc: 0.46 (std 0.01), test loss: 1.06, test acc: 0.56 (std 0.01)
Epochs 002, train loss: 1.05, train acc: 0.50 (std 0.00), valid loss: 0.99, valid acc: 0.46 (std 0.01), test loss: 0.91, test acc: 0.56 (std 0.01)
Epochs 003, train loss: 1.05, train acc: 0.52 (std 0.00), valid loss: 1.06, valid acc: 0.48 (std 0.01), test loss: 0.91, test acc: 0.59 (std 0.01)
Epochs 004, train loss: 1.00, train acc: 0.52 (std 0.00), valid loss: 1.08, valid acc: 0.48 (std 0.01), test loss: 0.90, test acc: 0.59 (std 0.01)
Epochs 005, train loss: 0.97, train acc: 0.54 (std 0.00), valid loss: 1.05, valid acc: 0.47 (std 0.01), test loss: 0.92, test acc: 0.58 (std 0.01)
Epochs 006, train loss: 0.96, train acc: 0.55 (std 0.00), valid loss: 1.04, valid acc: 0.48 (std 0.01), test loss: 0.90, test acc: 0.58 (std 0.01)
Epochs 007, train loss: 0.96, train acc: 0.55 (std 0.00), valid loss: 1.03, valid acc: 0.47 (std 0.01), test loss: 0.91, test acc: 0.57 (std 0.01)
Epochs 008, train loss: 0.95, train acc: 0.55 (std 0.00), valid loss: 1.05, valid acc: 0.47 (std 0.01), test loss: 0.89, test acc: 0.58 (std 0.01)
Epochs 009, train loss: 0.95, train acc: 0.55 (std 0.00), valid loss: 1.03, valid acc: 0.47 (std 0.01), test loss: 0.88, test acc: 0.59 (std 0.01)
Epochs 010, train loss: 0.96, train acc: 0.55 (std 0.00), valid loss: 1.01, valid acc: 0.49 (std 0.01), test loss: 0.85, test acc: 0.60 (std 0.01)
Epochs 011, train loss: 0.95, train acc: 0.55 (std 0.00), valid loss: 1.02, valid acc: 0.48 (std 0.01), test loss: 0.87, test acc: 0.59 (std 0.01)
Epochs 012, train loss: 0.94, train acc: 0.56 (std 0.00), valid loss: 1.01, valid acc: 0.49 (std 0.01), test loss: 0.86, test acc: 0.60 (std 0.01)
Epochs 013, train loss: 0.94, train acc: 0.56 (std 0.00), valid loss: 1.01, valid acc: 0.50 (std 0.01), test loss: 0.85, test acc: 0.61 (std 0.01)
Epochs 014, train loss: 0.94, train acc: 0.55 (std 0.00), valid loss: 0.99, valid acc: 0.51 (std 0.01), test loss: 0.83, test acc: 0.62 (std 0.01)
Epochs 015, train loss: 0.94, train acc: 0.56 (std 0.00), valid loss: 1.02, valid acc: 0.50 (std 0.01), test loss: 0.86, test acc: 0.61 (std 0.01)
Epochs 016, train loss: 0.95, train acc: 0.55 (std 0.00), valid loss: 0.96, valid acc: 0.54 (std 0.01), test loss: 0.80, test acc: 0.62 (std 0.01)
Epochs 017, train loss: 0.97, train acc: 0.54 (std 0.00), valid loss: 0.97, valid acc: 0.54 (std 0.01), test loss: 0.81, test acc: 0.63 (std 0.01)
Epochs 018, train loss: 0.96, train acc: 0.55 (std 0.00), valid loss: 0.92, valid acc: 0.60 (std 0.01), test loss: 0.77, test acc: 0.64 (std 0.01)
Epochs 019, train loss: 0.92, train acc: 0.57 (std 0.00), valid loss: 1.02, valid acc: 0.53 (std 0.01), test loss: 0.85, test acc: 0.60 (std 0.01)
Epochs 020, train loss: 0.93, train acc: 0.57 (std 0.00), valid loss: 1.00, valid acc: 0.53 (std 0.01), test loss: 0.85, test acc: 0.61 (std 0.01)
Epochs 021, train loss: 0.92, train acc: 0.57 (std 0.00), valid loss: 1.01, valid acc: 0.51 (std 0.01), test loss: 0.85, test acc: 0.61 (std 0.01)
Epochs 022, train loss: 0.94, train acc: 0.56 (std 0.00), valid loss: 0.98, valid acc: 0.56 (std 0.01), test loss: 0.82, test acc: 0.61 (std 0.01)
Epochs 023, train loss: 0.93, train acc: 0.56 (std 0.00), valid loss: 0.99, valid acc: 0.54 (std 0.01), test loss: 0.81, test acc: 0.63 (std 0.01)
