Epochs 000, train loss: 0.95, train acc: 0.28, valid loss: 1.39, valid acc: -0.41, test loss: 1.39, test acc: -0.38
Epochs 001, train loss: 0.64, train acc: 0.40, valid loss: 0.65, valid acc: 0.41, test loss: 0.67, test acc: 0.43
Epochs 002, train loss: 0.62, train acc: 0.41, valid loss: 0.61, valid acc: 0.38, test loss: 0.63, test acc: 0.39
Epochs 003, train loss: 0.61, train acc: 0.45, valid loss: 0.58, valid acc: 0.44, test loss: 0.60, test acc: 0.45
Epochs 004, train loss: 0.58, train acc: 0.46, valid loss: 0.57, valid acc: 0.45, test loss: 0.59, test acc: 0.46
Epochs 005, train loss: 0.55, train acc: 0.49, valid loss: 0.58, valid acc: 0.46, test loss: 0.56, test acc: 0.47
Epochs 006, train loss: 0.54, train acc: 0.50, valid loss: 0.57, valid acc: 0.49, test loss: 0.55, test acc: 0.50
Epochs 007, train loss: 0.53, train acc: 0.51, valid loss: 0.55, valid acc: 0.50, test loss: 0.54, test acc: 0.51
Epochs 008, train loss: 0.52, train acc: 0.52, valid loss: 0.51, valid acc: 0.51, test loss: 0.52, test acc: 0.51
Epochs 009, train loss: 0.51, train acc: 0.53, valid loss: 0.51, valid acc: 0.51, test loss: 0.52, test acc: 0.52
Epochs 010, train loss: 0.51, train acc: 0.53, valid loss: 0.50, valid acc: 0.53, test loss: 0.51, test acc: 0.53
Epochs 011, train loss: 0.50, train acc: 0.54, valid loss: 0.49, valid acc: 0.52, test loss: 0.51, test acc: 0.53
Epochs 012, train loss: 0.50, train acc: 0.54, valid loss: 0.49, valid acc: 0.54, test loss: 0.50, test acc: 0.54
Epochs 013, train loss: 0.50, train acc: 0.55, valid loss: 0.48, valid acc: 0.54, test loss: 0.50, test acc: 0.54
Epochs 014, train loss: 0.49, train acc: 0.55, valid loss: 0.48, valid acc: 0.54, test loss: 0.50, test acc: 0.54
