Epochs 000, train loss: 1.24, train acc: 0.00, valid loss: 1.30, valid acc: 0.03, test loss: 1.31, test acc: 0.03
Epochs 001, train loss: 1.20, train acc: -0.00, valid loss: 1.19, valid acc: 0.00, test loss: 1.21, test acc: 0.00
Epochs 002, train loss: 1.18, train acc: 0.00, valid loss: 1.17, valid acc: 0.00, test loss: 1.18, test acc: 0.00
Epochs 003, train loss: 1.16, train acc: 0.00, valid loss: 1.15, valid acc: 0.00, test loss: 1.16, test acc: 0.00
Epochs 004, train loss: 1.13, train acc: 0.00, valid loss: 1.13, valid acc: 0.00, test loss: 1.14, test acc: 0.00
Epochs 005, train loss: 1.10, train acc: 0.00, valid loss: 1.10, valid acc: 0.00, test loss: 1.12, test acc: 0.00
Epochs 006, train loss: 1.06, train acc: 0.03, valid loss: 1.06, valid acc: 0.03, test loss: 1.08, test acc: 0.03
Epochs 007, train loss: 0.99, train acc: 0.12, valid loss: 1.01, valid acc: 0.09, test loss: 1.02, test acc: 0.09
Epochs 008, train loss: 0.91, train acc: 0.21, valid loss: 0.93, valid acc: 0.19, test loss: 0.95, test acc: 0.18
Epochs 009, train loss: 0.79, train acc: 0.33, valid loss: 0.82, valid acc: 0.27, test loss: 0.84, test acc: 0.27
Epochs 010, train loss: 0.67, train acc: 0.42, valid loss: 0.69, valid acc: 0.42, test loss: 0.71, test acc: 0.42
Epochs 011, train loss: 0.82, train acc: 0.33, valid loss: 0.66, valid acc: 0.38, test loss: 0.68, test acc: 0.38
Epochs 012, train loss: 0.60, train acc: 0.45, valid loss: 0.61, valid acc: 0.44, test loss: 0.63, test acc: 0.45
Epochs 013, train loss: 0.57, train acc: 0.46, valid loss: 0.56, valid acc: 0.45, test loss: 0.57, test acc: 0.46
Epochs 014, train loss: 0.56, train acc: 0.46, valid loss: 0.54, valid acc: 0.46, test loss: 0.56, test acc: 0.47
